folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
2066774023,1,01,1,5,05,279,0,1,126,10326
2066774023,1,01,1,5,01,250,0,6,8,1600
2066774023,1,01,1,5,01,250,0,1,6,1200
2066774023,1,01,1,4,09,119,1,1,60,480
2066774023,1,01,1,4,08,159,1,1,60,1500
2066774023,1,01,1,4,07,187,1,6,400,8000
2066774023,1,01,1,4,07,187,1,1,300,600
2066774023,1,01,1,4,06,087,1,1,5,150
2066774023,1,01,1,4,04,088,1,6,120,1008
2066774023,1,01,1,4,04,088,1,1,72,1200
2066774023,1,01,1,4,03,037,1,6,2,90
2066774023,1,01,1,4,03,037,1,1,26,1170
2066774023,1,01,1,4,02,098,1,6,15,750
2066774023,1,01,1,4,02,098,1,1,70,3500
2066774023,1,01,1,4,01,140,1,1,990,9900
2066774401,1,01,1,5,02,279,0,1,13,728
2066774401,1,01,1,5,01,250,0,1,3,300
2066774401,1,01,1,4,05,037,1,1,100,2500
2066774401,1,01,1,4,04,098,1,1,100,3000
2066774401,1,01,1,5,03,251,0,1,4,600
2066774401,1,01,1,4,01,140,1,1,490,5880
2066774401,1,01,1,4,03,088,1,1,10,150
2066774403,1,02,2,5,01,250,0,1,2,500
2066774403,1,02,2,5,02,279,0,1,6,408
2066774405,1,03,2,4,01,033,1,6,3,390
2066774405,1,03,2,4,02,108,1,1,50,1750
2066774405,1,03,2,4,02,108,1,6,30,1050
2066774405,1,03,2,4,03,143,1,1,15,600
2066774405,1,03,2,4,03,143,1,6,20,800
2066774405,1,03,2,4,05,187,1,1,100,3500
2066774405,1,03,2,4,01,033,1,1,5,585
2066774405,1,03,1,5,01,272,0,6,15,1800
2066774405,1,03,1,5,01,272,0,1,24,2880
2066774405,1,02,1,5,05,294,0,6,300,4800
2066774405,1,02,1,5,03,279,0,1,27,2080
2066774405,1,03,2,4,05,187,1,6,50,1750
2066774405,1,02,1,5,01,250,0,1,12,2640
2066774405,1,02,1,4,03,088,1,1,20,160
2066774405,1,02,1,4,01,140,1,1,148,1480
2066774405,1,02,1,5,02,254,0,1,1,1300
2066774406,1,02,1,5,01,250,0,6,3,1140
2066774406,1,02,1,5,01,250,0,1,6,2280
2066774406,1,01,1,4,03,037,1,1,125,9500
2066774406,1,02,1,5,03,279,0,1,40,3120
2066774406,1,02,1,5,02,251,0,6,6,2700
2066774406,1,02,1,5,02,251,0,1,3,1350
2066774608,1,01,1,4,01,140,1,1,1924,19100
2066774608,1,01,1,4,05,088,1,1,160,3200
2066774608,1,01,1,4,02,098,1,1,6,300
2066774608,1,01,1,4,06,039,1,1,40,760
2066774608,1,01,1,4,06,039,1,6,16,320
2066774608,1,01,1,4,07,087,1,1,10,220
2066774608,1,01,1,4,07,087,1,6,6,150
2066774608,1,01,1,4,09,229,1,1,50,950
2066774608,1,01,1,4,10,199,1,1,8,1400
2066774608,1,04,1,5,02,251,0,1,2,590
2066774608,1,04,1,5,03,250,0,6,3,750
2066774608,1,04,1,5,04,279,0,1,21,2050
2066774608,1,04,1,5,04,279,0,2,4,400
2066774608,1,01,1,4,02,098,1,6,7,420
2066774608,1,01,1,4,03,040,1,1,300,2000
2066774608,1,01,1,4,04,187,1,1,396,7410
2066774608,1,01,1,4,04,187,1,6,4,80
2066774608,1,01,1,4,01,140,1,6,34,340
2066774610,1,03,1,5,05,279,0,6,2,120
2066774610,1,03,1,5,05,279,0,7,3,180
2066774610,1,03,1,5,04,250,0,6,3,870
2066774610,1,03,1,5,03,251,0,1,1,340
2066774610,1,03,1,5,03,251,0,2,3,1050
2066774610,1,03,1,5,03,251,0,4,1,350
2066774610,1,03,1,5,04,250,0,2,8,2320
2066774610,1,03,1,5,05,279,0,1,25,1400
2066774612,1,02,2,5,03,250,0,1,15,4350
2066774612,1,02,2,5,05,279,0,1,40,3240
2066774612,1,02,2,5,04,251,0,1,5,1700
2066774612,1,02,2,5,03,250,0,6,8,2400
2066774813,1,03,2,4,02,098,1,1,25,1000
2066774813,1,03,2,4,03,040,1,1,50,300
2066774813,1,03,2,4,04,088,1,1,105,1680
2066774813,1,03,2,4,04,088,1,6,70,1120
2066774813,1,03,2,4,05,087,1,1,5,250
2066774813,1,03,2,4,06,039,1,1,24,192
2066774813,1,03,2,4,07,199,1,1,3,900
2066774813,1,03,2,4,08,125,1,1,3,270
2066774813,1,03,2,4,12,229,1,1,6,620
2066774813,1,03,2,4,01,140,1,6,80,800
2066774813,1,01,2,5,01,250,0,1,29,8700
2066774813,1,01,2,5,06,279,0,2,1,63
2066774813,1,01,2,5,06,279,0,1,4,288
2066774813,1,01,2,5,02,251,0,6,1,350
2066774813,1,01,2,5,02,251,0,1,8,2800
2066774813,1,03,2,4,01,140,1,1,500,5000
2066774816,1,03,1,4,01,140,1,1,950,9500
2066774816,1,03,1,4,01,140,1,6,20,200
2066774816,1,03,1,4,02,098,1,1,32,1920
2066774816,1,03,1,4,02,098,1,6,3,180
2066774816,1,03,1,4,04,088,1,1,10,400
2066774816,1,03,1,4,04,088,1,6,10,400
2066774816,1,03,1,4,05,087,1,1,15,450
2066774816,1,03,1,4,05,087,1,6,5,150
2066774816,1,03,1,4,06,095,1,1,40,400
2066774816,1,03,1,4,06,095,1,6,20,200
2066774816,1,03,1,4,07,040,1,1,340,2040
2066774816,1,03,1,4,07,040,1,6,40,240
2066774816,1,03,1,4,08,229,1,1,125,1250
2066774816,1,03,1,4,09,039,1,1,90,1800
2066774816,1,03,1,4,10,199,1,1,4,480
2066774817,1,02,1,4,01,140,1,1,580,5800
2066774817,1,01,2,5,02,251,0,2,10,2800
2066774817,1,01,2,5,01,250,0,1,20,6000
2066774817,1,01,2,5,06,279,0,1,56,4032
2066774817,1,01,2,5,06,279,0,2,3,210
2066774817,1,01,2,5,06,279,0,6,1,72
2066774817,1,01,2,5,01,250,0,2,20,5600
2066774817,1,01,2,5,02,251,0,1,10,3000
2066775301,1,01,1,5,01,263,0,1,4,800
2066775301,1,01,1,4,01,098,1,1,20,1000
2066775301,1,01,1,4,02,212,1,1,40,600
2066775301,1,01,1,4,03,140,1,1,160,1440
2066775301,1,01,1,4,04,054,1,1,1,20
2066775301,1,01,1,4,05,193,1,1,2,50
2066775301,1,01,1,4,06,130,1,1,6,200
2066775301,1,01,1,4,07,174,1,1,1,20
2066775302,1,02,1,4,06,229,1,1,3,150
2066775302,1,02,1,4,03,040,1,1,50,1000
2066775302,1,02,1,4,05,088,1,1,30,600
2066775302,1,02,1,4,04,098,1,1,16,800
2066775302,1,02,1,4,08,199,1,1,6,900
2066775302,1,02,1,4,08,199,1,6,1,150
2066775302,1,02,1,5,04,250,0,1,3,900
2066775302,1,02,1,5,04,250,0,6,2,600
2066775302,1,02,1,5,05,294,0,1,350,750
2066775302,1,02,1,4,05,088,1,6,30,600
2066775302,1,02,1,4,02,140,1,1,538,4842
2066775302,1,02,1,4,07,194,1,6,150,500
2066775302,1,02,1,4,01,211,1,6,80,1200
2066775302,1,02,1,4,01,211,1,1,40,600
2066775303,1,01,1,5,04,294,0,2,6,300
2066775303,1,01,1,4,05,087,1,1,2,40
2066775303,1,01,1,4,04,088,1,1,20,400
2066775303,1,01,1,4,03,095,1,1,60,100
2066775303,1,01,1,4,02,098,1,1,23,1150
2066775303,1,01,1,4,01,140,1,1,338,3042
2066775304,1,01,1,5,03,250,0,1,2,500
2066775304,1,01,1,4,07,229,1,1,2,90
2066775304,1,01,1,4,05,199,1,1,3,450
2066775304,1,01,1,4,03,040,1,1,60,200
2066775304,1,01,1,4,02,098,1,1,45,2250
2066775304,1,01,1,4,04,088,1,1,50,1000
2066775304,1,01,1,4,01,140,1,1,400,3600
2066775304,1,01,1,5,05,294,0,1,200,200
2066775305,1,01,1,4,01,140,1,1,96,864
2066775305,1,01,1,4,02,088,1,1,10,200
2066775305,1,01,1,4,03,229,1,1,1,50
2066775305,1,01,1,4,04,192,1,1,2,50
2066775305,1,01,1,5,02,279,0,1,2,120
2066775305,1,01,1,4,05,194,1,6,300,750
2066775305,1,01,2,7,01,407,0,1,2880,7200
2066775306,1,01,1,5,01,250,0,1,1,250
2066775306,1,01,1,5,02,279,0,1,4,192
2066775507,1,01,1,4,03,212,1,1,25,150
2066775507,1,01,1,4,03,212,1,6,6,36
2066775507,1,01,1,4,04,039,1,1,12,100
2066775507,1,01,1,4,04,039,1,6,48,400
2066775509,1,01,1,4,01,140,1,1,200,1200
2066775509,1,01,1,4,05,088,1,1,20,240
2066775509,1,01,1,4,02,098,1,1,400,20000
2066775512,1,04,1,4,01,211,1,1,20,100
2066775512,1,04,1,4,01,211,1,6,16,160
2066775713,1,01,1,4,01,211,1,1,280,3990
2066775713,1,01,1,4,01,211,1,6,100,1425
2066775714,1,01,1,4,01,098,1,1,48,2880
2066775714,1,01,1,4,01,098,1,6,4,240
2066775715,1,01,2,4,04,039,1,1,18,240
2066775715,1,01,2,4,03,088,1,1,10,200
2066775715,1,01,2,4,01,098,1,1,3,150
2066775716,1,01,1,5,06,263,0,1,4,1000
2066775716,1,01,1,5,04,279,0,1,6,514
2066775716,1,01,1,4,04,229,1,1,2,80
2066775716,1,01,1,4,03,039,1,1,4,160
2066775716,1,01,1,4,02,098,1,1,10,360
2066775717,1,01,2,4,01,140,1,1,350,3150
2066775717,1,01,2,4,02,098,1,1,42,2100
2066775717,1,01,2,4,03,088,1,1,4,80
2066775717,1,01,2,4,03,088,1,6,4,80
2066775718,1,03,1,4,05,140,1,1,180,1800
2066775718,1,03,1,4,06,088,1,1,40,240
2066775718,1,01,1,4,01,211,1,6,95,1330
2066775718,1,01,1,4,01,211,1,1,38,532
2066775718,1,03,1,4,02,161,1,6,6,120
2066775718,1,03,1,4,02,161,1,1,4,80
2066775718,1,03,1,4,01,216,1,1,2,90
2066775718,1,01,1,4,03,039,1,1,3,90
2066775718,1,03,1,4,09,194,1,6,300,2700
2066775919,1,01,1,4,02,098,1,1,125,6250
2066775919,1,01,1,4,01,140,1,1,900,8000
2066775920,1,01,1,4,03,039,1,1,60,900
2066775920,1,01,1,4,07,088,1,1,12,100
2066775920,1,01,1,4,07,088,1,6,12,125
2066775921,1,01,1,4,01,140,1,1,180,1980
2066775921,1,01,1,4,03,088,1,1,8,60
2066775921,1,01,1,4,02,098,1,1,8,360
2066775921,1,01,1,4,01,140,1,7,8,176
2066775922,1,01,2,4,01,140,1,1,96,1200
2066775923,1,01,1,5,02,244,0,1,1,2500
2066775923,1,01,1,4,01,140,1,1,720,9000
2066775923,1,01,1,4,02,040,1,1,50,500
2066776204,1,01,1,4,01,140,1,1,300,500
2066776204,1,01,1,4,02,194,1,1,1200,5000
2066776410,1,01,1,4,01,140,1,1,500,5000
2066776411,1,01,1,4,01,140,1,1,500,5000
2066776412,1,01,1,4,01,140,1,1,150,1500
2066776412,1,01,1,5,01,250,0,1,2,600
2066776613,1,01,1,4,01,140,1,1,540,6840
2066776613,1,01,1,4,01,140,1,6,50,1680
2066776613,1,01,1,4,02,088,1,1,200,1600
2066776613,1,01,1,4,04,079,1,1,3,600
2066776613,1,03,1,4,01,140,1,1,485,5820
2066776613,1,03,1,4,02,088,1,1,500,4000
2066776614,1,01,1,4,01,140,1,1,1480,22200
2066776614,1,01,1,4,01,140,1,6,20,300
2066776614,1,01,1,4,02,088,1,1,450,2700
2066776614,1,01,1,4,04,187,1,1,200,3000
2066776614,1,02,1,5,02,250,0,1,20,5000
2066776615,1,01,1,4,01,140,1,6,100,1500
2066776615,1,01,1,4,02,088,1,1,100,1000
2066776615,1,01,1,5,02,250,0,1,12,3000
2066776615,1,01,1,5,02,250,0,6,6,1500
2066776615,1,01,1,5,04,274,0,2,76,3800
2066776615,1,01,1,5,05,254,0,1,1,1000
2066776615,1,01,1,5,06,280,0,2,7,1750
2066776615,1,01,1,4,01,140,1,1,400,6000
2066776616,1,01,1,4,01,140,1,1,500,5000
2066776616,1,01,1,4,02,088,1,1,40,400
2066776616,1,01,1,5,03,279,0,2,50,2250
2066776616,1,01,1,5,04,260,0,1,40,8000
2066776616,1,01,1,5,05,280,0,2,150,16200
2066776616,1,01,1,5,06,246,0,1,2,14000
2066776616,1,01,1,5,02,250,0,1,24,6000
2066776616,1,01,1,5,06,246,0,6,2,14000
2066776617,1,01,2,4,02,088,1,6,15,90
2066776617,1,01,2,4,02,088,1,1,35,210
2066776617,1,01,2,4,01,140,1,1,390,4680
2066776618,1,01,1,4,01,140,1,1,594,7128
2066776819,1,02,1,5,01,250,0,1,3,450
2066776819,1,02,1,5,05,279,0,1,32,1600
2066776820,1,01,1,4,01,140,1,1,500,3500
2066776821,1,01,1,4,01,140,1,1,700,7000
2066776822,1,02,1,5,04,279,0,1,50,2500
2066776822,1,02,1,4,01,140,1,1,300,3600
2066776822,1,02,1,5,01,250,0,1,14,2800
2066776823,1,01,1,4,01,140,1,1,300,2400
2066776824,1,01,1,4,01,140,1,1,250,2750
2066777020,1,01,2,5,01,241,0,1,2,9000
2066777020,1,01,2,5,06,279,0,1,120,11400
2066777020,1,01,2,5,04,251,0,1,3,750
2066777020,1,01,2,5,03,250,0,1,8,1600
2066777021,1,02,1,5,06,279,0,6,20,1900
2066777021,1,02,1,4,01,140,1,1,295,3540
2066777021,1,02,1,5,06,279,0,1,118,11210
2066777021,1,02,1,5,02,251,0,1,7,1960
2066777021,1,02,1,5,01,250,0,1,9,1800
2066777021,1,02,1,5,06,279,0,2,2,160
2066777021,1,02,1,4,02,088,1,1,15,375
2066777021,1,02,1,4,03,098,1,1,15,600
2066777021,1,02,1,4,04,071,1,1,70,1400
2066777021,1,02,1,4,04,071,1,6,13,260
2066777021,1,02,1,4,05,040,1,1,20,400
2066777021,1,02,1,4,05,040,1,6,10,200
2066777022,1,01,1,4,01,140,1,1,297,3564
2066777022,1,01,1,4,02,088,1,1,16,320
2066777023,1,01,1,4,01,140,1,1,745,7450
2066777023,1,01,1,4,02,088,1,1,6,120
2066777301,1,01,1,5,05,279,0,1,1,111
2066777301,1,01,1,4,03,040,1,1,40,800
2066777301,1,01,1,4,03,040,1,6,60,1200
2066777301,1,01,1,4,01,140,1,1,750,9000
2066777301,1,01,1,4,02,088,1,1,18,400
2066777301,1,01,1,4,05,098,1,1,25,1250
2066777302,1,02,1,4,04,199,1,1,5,250
2066777302,1,02,1,4,01,140,1,1,500,6250
2066777302,1,02,1,5,01,250,0,1,1,280
2066777304,1,03,2,4,04,199,1,1,1,50
2066777304,1,03,2,4,03,040,1,6,30,600
2066777304,1,03,2,4,02,088,1,1,9,200
2066777304,1,03,2,4,03,040,1,1,30,600
2066777304,1,03,2,4,01,140,1,6,100,1200
2066777304,1,03,2,4,01,140,1,1,720,8640
2066777305,1,01,1,4,06,087,1,1,8,240
2066777305,1,01,1,4,03,040,1,1,150,3000
2066777305,1,01,1,4,04,199,1,1,19,950
2066777305,1,01,1,5,01,250,0,6,5,1400
2066777305,1,01,1,5,01,250,0,1,5,1400
2066777305,1,01,1,4,02,088,1,1,45,1000
2066777305,1,01,1,4,01,140,1,1,720,8640
2066777305,1,01,1,5,05,279,0,1,1,111
2066777305,1,01,1,4,05,098,1,1,130,6500
2066777306,1,01,1,4,02,040,1,6,30,200
2066777306,1,02,1,5,01,250,0,1,10,2900
2066777306,1,01,1,4,01,140,1,1,650,8125
2066777508,1,01,1,4,02,194,1,6,454,1498
2066777508,1,01,1,4,01,140,1,1,1700,20400
2066777509,1,01,1,4,01,140,1,1,500,6000
2066777510,1,01,1,4,01,140,1,1,315,3780
2066777510,1,01,1,4,02,194,1,6,454,1498
2066777511,1,01,1,4,01,140,1,1,400,4800
2066777713,1,01,1,4,05,126,1,6,10,150
2066777713,1,01,1,4,05,126,1,1,10,150
2066777713,1,01,1,4,04,199,1,1,5,300
2066777713,1,01,1,4,03,040,1,1,60,800
2066777713,1,01,1,4,02,088,1,1,40,1600
2066777713,1,01,1,4,01,140,1,1,340,3400
2066777714,1,01,1,5,08,279,0,1,50,3200
2066777714,1,01,1,4,05,048,1,1,38,1900
2066777714,1,01,1,4,04,199,1,1,9,450
2066777714,1,01,1,4,03,040,1,1,50,875
2066777714,1,01,1,4,02,088,1,1,50,2000
2066777714,1,01,1,5,08,279,0,6,55,3520
2066777714,1,01,1,4,01,140,1,1,300,3000
2066777715,1,01,1,4,01,140,1,1,400,4800
2066777715,1,01,1,4,02,088,1,1,15,600
2066777715,1,01,1,5,04,279,0,6,38,2432
2066777715,1,01,1,5,04,279,0,1,40,2560
2066777715,1,01,1,5,02,250,0,1,2,440
2066777715,1,01,1,5,01,251,0,1,1,250
2066777715,1,01,1,4,04,199,1,1,8,350
2066777715,1,01,1,4,03,040,1,1,45,600
2066777716,1,02,1,4,01,140,1,1,180,1800
2066777716,1,02,1,5,01,250,0,1,2,500
2066777716,1,02,1,4,04,194,1,4,600,2000
2066777716,1,02,1,4,03,098,1,6,1,60
2066777716,1,02,1,4,03,098,1,1,48,2880
2066777716,1,02,1,4,02,088,1,1,50,2000
2066777716,1,02,1,4,01,140,1,6,10,100
2066777716,1,02,1,5,03,279,0,1,21,1260
2066777718,1,01,1,5,04,258,0,6,1,9000
2066777718,1,01,1,4,01,140,1,1,210,2310
2066777718,1,01,1,4,01,140,1,6,50,550
2066777718,1,01,1,4,02,088,1,1,15,600
2066777718,1,01,1,4,02,088,1,6,15,600
2066777718,1,01,1,5,01,268,0,6,1,10000
2066777718,1,01,1,5,02,269,0,6,1,8000
2066778201,1,01,1,4,01,140,1,1,92,920
2066778204,1,03,1,4,01,140,1,6,15,150
2066778204,1,03,1,4,01,140,1,1,27,270
2066778509,1,02,1,4,03,040,1,1,35,1400
2066778509,1,02,1,4,02,140,1,1,56,196
2066778509,1,02,1,4,07,229,1,1,10,200
2066778509,1,02,1,4,05,199,1,1,2,88
2066778509,1,02,1,4,04,098,1,1,5,200
2066778512,1,01,1,4,04,229,1,1,8,160
2066778713,1,02,1,5,01,250,0,1,1,250
2066778713,1,01,1,4,02,088,1,6,20,200
2066778713,1,01,1,4,02,088,1,1,30,300
2066778713,1,01,1,4,01,140,1,6,10,200
2066778713,1,01,1,4,01,140,1,1,50,1000
2066778713,1,02,1,5,02,279,0,1,15,1350
2066778922,1,01,1,4,01,140,1,1,190,1900
2066778923,1,01,1,4,02,098,1,1,150,6000
2066778923,1,01,1,4,01,140,1,1,200,2000
2066778924,1,01,1,4,01,140,1,1,180,1800
2066779613,1,01,2,5,01,251,0,1,3,600
2066779613,1,01,2,5,02,250,0,1,4,480
2066779613,1,01,2,5,03,279,0,1,5,380
2066779615,1,02,2,5,02,279,0,1,1,12
2066779617,1,01,1,5,01,244,0,1,2,10000
2066780023,1,02,1,4,09,194,1,6,2000,10000
2066780403,2,01,1,5,01,250,0,1,6,900
2066780403,2,01,1,5,02,279,0,1,8,310
2066780403,2,01,1,5,02,279,0,6,1,37
2066780403,2,01,1,5,05,294,0,1,10,10
2066780403,1,01,2,5,01,244,0,1,5,6000
2066780403,1,01,2,5,01,244,0,3,2,2400
2066780403,2,01,1,4,01,087,1,1,10,150
2066780403,2,01,1,4,01,087,1,6,20,300
2066780403,2,01,1,4,02,212,1,1,12,72
2066780403,2,01,1,4,02,212,1,6,70,420
2066780404,1,04,2,5,02,279,0,1,4,152
2066780404,1,03,2,4,01,133,1,1,10,220
2066780404,1,04,2,5,03,294,0,1,60,30
2066780405,1,03,1,4,02,098,1,6,10,350
2066780405,1,03,1,4,04,133,1,1,20,400
2066780405,1,03,1,4,02,098,1,1,20,700
2066780405,1,03,1,4,04,133,1,6,120,2400
2066780406,1,01,1,4,04,194,1,6,1000,1000
2066780406,1,01,1,4,03,212,1,1,20,140
2066780406,1,01,1,4,02,087,1,6,20,60
2066780406,1,01,1,4,01,039,1,1,50,200
2066780406,1,01,1,4,01,039,1,6,50,200
2066780607,1,02,1,5,03,279,0,1,2,50
2066780607,1,02,1,5,01,254,0,1,1,400
2066780608,1,01,1,4,01,133,1,3,200,900
2066780818,1,01,1,4,01,133,1,6,10,185
2066780818,1,01,1,4,01,133,1,1,10,185
2066781305,1,01,2,4,04,229,1,1,4,110
2066782302,1,01,1,4,02,098,1,1,10,400
2066782302,1,01,1,4,01,140,1,1,100,1200
2066782302,1,01,1,4,03,039,1,1,60,1000
2066782306,1,02,2,5,01,250,0,1,4,800
2066782508,1,01,2,4,02,088,1,1,240,2000
2066782814,1,01,2,4,01,140,1,1,190,1900
2066782814,1,01,2,4,02,125,1,1,5,1000
2066782815,1,02,1,5,01,250,0,2,2,400
2066782815,1,02,1,5,02,251,0,1,15,3000
2066782815,1,02,1,5,03,263,0,1,4,300
2066782815,1,02,1,5,05,279,0,1,100,5000
2066782815,1,02,1,5,01,250,0,1,6,1200
2066782815,1,02,1,5,05,279,0,2,35,1750
2066782815,1,01,1,4,04,088,1,1,100,625
2066782815,1,01,1,4,02,125,1,1,20,4000
2066782815,1,01,1,4,07,098,1,1,14,560
2066783202,1,01,1,4,03,194,1,6,1500,800
2066783202,1,01,1,4,02,088,1,1,38,450
2066783202,1,01,1,4,01,140,1,1,250,2500
2066783202,1,01,2,9,01,559,0,1,108,5400
2066783203,1,01,1,4,01,140,1,6,50,600
2066783203,1,01,1,4,01,140,1,5,10,120
2066783203,1,01,1,4,01,140,1,1,1200,14400
2066783203,1,01,1,4,02,088,1,1,54,920
2066783203,1,01,1,5,05,262,0,6,2,36
2066783203,1,01,1,5,02,250,0,1,1,300
2066783205,1,01,1,9,01,559,0,1,100,7000
2066783206,1,01,1,9,01,559,0,1,576,28800
2066783409,1,01,1,5,05,279,0,1,20,1360
2066783409,1,01,1,5,01,250,0,1,24,6000
2066783409,1,01,1,5,05,279,0,2,8,480
2066783714,1,02,2,5,04,251,0,1,3,900
2066783714,1,02,2,5,05,279,0,1,50,3000
2066783714,1,02,2,5,03,250,0,1,2,400
2066783714,1,01,1,5,01,272,0,6,10,700
2066783714,1,01,1,5,01,272,0,5,100,6000
2066783714,1,01,1,5,01,272,0,1,200,14000
2066783714,1,02,2,5,05,279,0,2,18,540
2066783715,1,01,2,4,03,088,1,1,18,270
2066783715,1,01,2,4,01,140,1,1,500,5000
2066783715,1,01,2,4,02,098,1,1,82,2870
2066783715,1,01,2,4,02,098,1,3,8,280
2066783716,1,02,1,5,04,251,0,6,5,1500
2066783716,1,02,1,5,05,279,0,2,72,3600
2066783716,1,02,1,5,05,279,0,1,108,10800
2066783716,1,02,1,5,04,251,0,1,5,1500
2066783716,1,02,1,5,03,250,0,6,20,4000
2066783716,1,02,1,5,02,263,0,6,20,4000
2066783716,1,02,1,5,02,263,0,1,3,600
2066783919,1,01,1,9,01,559,0,1,20,1000
2066783923,1,01,1,9,01,559,0,1,50,2500
2066783924,1,01,1,9,01,559,0,1,100,5000
2066784024,1,01,1,4,02,088,1,6,10,150
2066784024,1,01,1,4,02,088,1,1,10,150
2066784024,1,01,1,4,01,140,1,6,15,255
2066784024,1,01,1,4,01,140,1,1,30,510
2066784024,1,01,1,4,04,040,1,1,100,1000
2066784024,1,01,1,4,04,040,1,6,20,200
2066784024,1,01,1,4,03,098,1,1,45,2700
2066784301,1,01,1,4,02,088,1,1,4,40
2066784301,1,01,1,4,02,088,1,5,8,80
2066784301,1,01,1,4,03,040,1,1,38,1148
2066784301,1,01,1,4,03,040,1,6,9,270
2066784301,1,01,1,4,04,175,1,1,7,560
2066784301,1,01,1,4,04,175,1,6,11,840
2066784301,1,01,1,5,02,276,0,1,1,500
2066784301,1,01,1,5,02,276,0,4,6,3000
2066784301,1,01,1,5,03,250,0,6,6,1200
2066784301,1,01,1,4,01,140,1,4,11,187
2066784301,1,01,1,4,01,140,1,1,168,2856
2066784301,1,01,1,5,06,280,0,2,4,800
2066784301,1,01,1,5,06,280,0,1,1,160
2066784301,1,01,1,5,05,279,0,6,2,200
2066784301,1,01,1,5,05,279,0,2,2,200
2066784301,1,01,1,5,04,251,0,1,2,500
2066784301,1,01,1,5,05,279,0,1,2,200
2066784303,1,01,1,5,02,280,0,2,1,140
2066784304,1,01,1,5,05,263,0,2,1,100
2066784304,1,01,1,4,04,087,1,1,15,450
2066784304,1,01,1,4,03,098,1,1,10,430
2066784304,1,01,1,4,02,088,1,1,78,800
2066784304,1,01,1,4,01,140,1,5,35,595
2066784304,1,01,1,4,01,140,1,1,100,1700
2066784608,1,01,1,5,03,250,0,1,6,1200
2066784608,1,01,1,5,06,279,0,2,1,173
2066784612,1,01,1,5,03,280,0,2,3,700
2066784612,1,01,1,4,02,088,1,1,5,150
2066784612,1,01,1,4,03,040,1,1,160,1200
2066784612,1,01,1,4,04,098,1,1,28,1736
2066784813,1,01,2,4,01,140,1,6,25,250
2066784813,1,01,2,4,05,229,1,1,5,100
2066784813,1,01,2,4,04,199,1,6,10,400
2066784813,1,01,2,4,04,199,1,1,10,400
2066784813,1,01,2,4,03,039,1,6,250,5000
2066784813,1,01,2,4,03,039,1,1,50,1000
2066784813,1,01,2,4,02,088,1,6,10,250
2066784813,1,01,2,4,02,088,1,1,30,750
2066784813,1,01,2,4,01,140,1,1,645,6450
2066784818,1,01,1,4,02,087,1,1,10,150
2066784818,1,01,1,5,01,250,0,1,2,160
2066784818,1,01,1,4,01,140,1,1,300,6000
2066785203,1,01,2,4,07,095,1,1,1,40
2066785511,1,02,2,5,02,250,0,1,14,3500
2066785511,1,02,2,5,05,279,0,2,5,200
2066785511,1,02,2,5,01,251,0,1,3,600
2066785511,1,02,2,5,05,279,0,1,35,2100
2066785919,1,02,1,5,02,250,0,1,5,1750
2066785919,1,02,1,5,03,279,0,1,7,525
2066785919,1,02,1,5,03,279,0,2,1,70
2066785919,1,02,1,5,05,280,0,2,2,240
2066785921,1,01,1,4,01,140,1,1,40,600
2066785921,1,01,1,4,02,088,1,6,20,100
2066785921,1,01,1,4,02,088,1,1,80,800
2066785921,1,01,1,4,03,098,1,1,1,30
2066785923,1,02,1,5,02,280,0,2,5,525
2066785924,1,02,2,5,01,254,0,1,2,3000
2066785924,1,02,2,5,02,280,0,2,5,745
2066786019,1,01,1,6,01,438,0,2,50,500
2066786020,1,01,1,4,02,088,1,1,15,250
2066786020,1,02,1,6,01,438,0,2,80,1000
2066786020,1,01,1,4,03,229,1,1,10,1000
2066786021,1,01,2,4,04,087,1,1,90,1800
2066786021,1,01,1,6,01,438,0,2,240,3000
2066786021,1,01,2,4,02,088,1,1,30,500
2066786401,1,01,1,4,01,140,1,1,150,1800
2066786401,1,01,1,4,02,098,1,1,50,1750
2066786401,1,01,1,4,03,215,1,1,200,3200
2066786402,1,01,1,4,02,098,1,1,100,4000
2066786402,1,01,1,4,01,140,1,1,200,2400
2066786403,1,01,1,4,01,140,1,1,300,3600
2066786403,1,01,1,4,03,098,1,1,30,1200
2066786403,1,01,1,4,02,215,1,1,50,800
2066786404,1,02,1,4,02,215,1,1,100,1600
2066786404,1,02,1,4,01,140,1,1,50,600
2066786404,1,02,1,4,03,098,1,1,50,2000
2066786405,1,01,1,4,01,140,1,1,50,600
2066786405,1,01,1,4,02,098,1,1,10,400
2066786405,1,01,1,4,03,087,1,1,5,150
2066786607,1,01,2,6,01,438,0,6,30,330
2066786607,1,01,1,4,04,229,1,1,1,25
2066786607,1,01,1,4,02,098,1,1,5,175
2066786607,1,01,1,4,01,140,1,1,140,1400
2066786607,1,01,2,6,01,438,0,2,140,1120
2066786608,1,01,2,6,01,438,0,6,30,330
2066786608,1,01,2,6,01,438,0,2,120,960
2066786611,1,02,1,4,07,229,1,1,2,50
2066786611,1,02,1,4,09,071,1,1,150,4500
2066786611,1,02,1,4,06,039,1,6,4,60
2066786611,1,02,1,4,06,039,1,1,15,225
2066786611,1,02,1,4,05,087,1,1,5,175
2066786611,1,02,1,4,04,088,1,6,2,36
2066786611,1,02,1,4,04,088,1,1,10,180
